Nova	I-PER	O
".
"	O	O
"
"	O	O
Item.	O	O
!!	O	O
Vom	O	B-PER
Holz	O	O
des	O	O
Lebens.	O	O
!Vom	O	O
Goldöl.	O	O
"Antimonij
"	O	O
öl	O	O
vnd	O	O
Wein.Von	O	O
den	O	O
Tugenden	O	O
der	O	O
Perlen,	O	O
"Corallen!vnd
"	O	O
Spiritus	O	O
vini.Von	O	O
der	O	O
Pestilenz:	O	O
vnd	O	O
andern	O	O
"nützlichen
"	O	O
materien,	O	O
welche	O	O
die	O	O
vorred	O	O
andeitet.Nunmals	O	O
erst	O	O
"durch
"	O	O
den	O	O
Ehrnvesten	O	O
vnd	O	O
hoch-gelehrten	O	O
Herrn,	O	O
"Heinricum
"	O	O
Wolffium,	O	O
Doctor,	O	O
(	O	O
vnd	O	O
Physicum	O	O
zu	O	O
Nörnberg	B-LOC	O
,	O	O
"männigli¬
"	O	O
chen	O	O
zu	O	O
gutem	O	O
in	O	O
truck	O	O
ver-	O	O
färtiget.Privilegio	O	O
"Caesareo.
"	O	O
Zu	O	O
Strasburg	B-LOC	O
bei	O	B-PER
Bernhart	B-PER	O
Jobin	I-PER	B-PER
,Anno	O	O
1576	B-DATE	B-DATE
.	O	O
"(Verso
"	O	O
"blanc.)
"	O	O
In-8°,	O	O
car.	O	O
goth.,	O	O
124	O	O
ff.	O	O
non	O	O
ch.,	O	O
sign.	O	O
A-P.,	O	O
titre	O	O
courant,	O	O
"réclames,
"	O	O
notes	O	O
marg.,	O	O
init.	O	O
goth.,	O	O
titre	O	O
rouge	O	O
et	O	O
"noir.
"	O	O
fol.	O	O
2b	O	O
:	O	O
Den...	O	O
Herren	O	O
Statpflegern,	O	O
Burger-	O	O
Il	O	B-DATE
maister	O	O
vnd	O	O
Rath	O	B-PER
"der
"	O	O
loblichen	O	O
Reichs-Stat	O	O
Augspurg,	O	O
meinen	O	O
gnä-!	O	O
digen	O	O
Herren...	O	O
"—
"	O	O
Datum!!	O	O
Nörnberg	B-LOC	O
zu	O	O
Sanct	B-PER	O
Katharinen	I-PER	O
!!	O	O
Anno	O	B-DATE
1576	B-DATE	I-DATE
.	O	O
11	O	O
"Heinricus
"	B-PER	O
Wolfius	I-PER	B-PER
"Heinricus
"	B-PER	O
Wolfius	I-PER	B-PER
,1	O	O
Medicinae	O	O
Doctor	O	B-PER
&amp;	O	O
1]	O	O
Physicus	O	B-PER
Noricus.	O	O
(Préface	O	O
de	I-PER	O
7	O	O
"ff.).
"	O	O
R.	O	O
101.054.	O	O
Prov.	O	O
:	O	O
Oscar	O	B-PER
Gerschel,	O	O
Stuttgart	B-LOC	B-PER
(Vente	O	O
"Gutekunst,
"	O	O
Catal.,	O	O
N°	O	O
5262),	O	O
20/V,	O	O
1886;	O	O
5	O	O
M.	O	O
"50.
"	O	O
Au	O	O
haut	O	O
du	O	O
titre,	O	O
notes	O	O
ms.	O	O
:	O	O
«	O	O
Monasterij	O	O
weingartensis.	O	O
An.	O	O
1631	B-DATE	B-DATE
"».
"	O	O
Au	O	O
1	O	O
er	O	O
f.	O	O
de	I-PER	O
garde:	O	O
«	O	O
Laus	O	O
deo	O	O
1579	B-DATE	B-DATE
»;	O	O
au	O	O
milieu	O	O
:	O	O
«	O	O
Monnat	O	O
Augusti;	O	O
"au
"	O	O
bas	O	O
:	O	O
Michel	B-PER	B-PER
Lustries	I-PER	I-PER
"».
"	O	O
"2409
"	O	O
"
"	O	O
VILLA	B-PER	B-PER
VITIS	I-PER	I-PER
.	O	O
Voir:	O	O
HIERONYMUS	B-PER	B-PER
DE	I-PER	O
Villa	I-PER	B-PER
Vitis	I-PER	I-PER
"
"	O	O
"
"	O	O
"
"	O	O
VINCENTIUS	B-PER	B-PER
Ferrerius	I-PER	I-PER
"
"	O	O
Strasbourg	B-LOC	B-LOC
,	O	O
1503	B-DATE	B-DATE
"
"	O	O
Sermones	O	O
sancti	O	B-PER
Vincentij!	O	O
fratris	O	O
ordinis	O	B-PER
"predicatorum
"	O	O
de	O	O
"sanctis.
"	O	O
"
"	O	O
(Verso	O	O
"blanc.)
"	O	O
A	O	O
la	O	O
fin:	O	O
Sermones...	O	O
Impressi	O	O
Argentine	B-LOC	O
Anno	O	B-DATE
domi-]	O	O
"ni
"	O	O
M.	B-DATE	O
Ve.	I-DATE	O
iij.	I-DATE	O
Completi	O	O
in	O	O
die	O	O
sancti	O	B-PER
Pe-	O	O
tri	O	O
ad	O	O
"vincula.
"	O	O
In-fol.,	O	O
car.	O	O
goth.,	O	O
2	O	O
col.,	O	O
132	O	O
ff.	O	O
non	O	O
ch.	O	B-PER
dont	O	O
le	O	O
dernier	O	O
blanc,	O	O
sign.	O	O
"a-v,
"	O	O
titre	O	O
courant,	O	O
init.	O	O
"d’attente.
"	O	O
fol.	O	O
2b	O	O
:	O	O
Tabula	O	O
in	O	O
sermones	O	O
de	O	O
sanctis	O	O
(10	O	O
"pp.).
"	O	O
R.	O	O
10.429.	O	O
Prov.	O	O
"inconnde.
"	O	O
"
"	O	O
"
"	O	O
"
"	O	O
A	O	O
la	O	O
fin:	O	O
ARGENTORATI	B-LOC	B-LOC
,	O	O
APVD	O	O
Hulderichum	B-PER	O
"Morhar¬
"	I-PER	O
dum	I-PER	O
Hulderichum	B-PER	O
"Morhar¬
"	I-PER	O
dum	I-PER	O
,	O	O
Mense	O	O
lanua-rio	B-DATE	O
Anno.	I-DATE	B-DATE
M.	I-DATE	O
D.	I-DATE	O
XXI.	I-DATE	B-DATE
REGNANTE	O	O
"IM¬
"	O	O
PERATORE!	O	O
CAES.	B-PER	O
CAROLO	I-PER	O
P.	I-PER	O
F.	I-PER	O
AvG.	I-PER	O
"
"	O	O
In-40,	O	O
car.	O	O
rom.,	O	O
XCIII	O	O
ff.	O	O
ch.,	O	O
titre	O	O
courant,	O	O
réclames,	O	O
init,	O	O
"ornées
"	O	O
et	O	O
à	O	O
fig.;	O	O
tître	O	O
encadré.	O	O
(HRB	O	O
Planche	O	O
XXI	O	B-DATE
n°	O	O
"1.)
"	O	O
Au	O	O
verso	O	O
du	O	O
titre:	O	O
Index	O	O
Quatuordecim	O	O
Epistolarum!	O	O
"Pauli.
"	O	O
*R100.460.	O	O
Prov.	O	O
:	O	O
Albert	B-PER	B-PER
Cohn	I-PER	I-PER
,	O	O
Berlin	B-LOC	B-PER
4/V	B-DATE	O
1885	I-DATE	O
;	O	O
4	O	O
M.	I-DATE	O
"De
"	O	O
1802	B-DATE	O
"
"	O	O
nombreuses	O	O
annotations	O	O
mss,	O	O
à	O	O
la	O	O
marge	O	O
des	O	O
"pages.
"	O	O
"
"	O	O
"
"	O	O
PAULUS	B-PER	B-PER
Apostolus	I-PER	O
"
"	O	O
Strasbourg	B-LOC	B-LOC
,	O	O
H.	B-PER	O
Morhard	I-PER	O
1522	B-DATE	B-DATE
"
"	O	O
EPISTO]	O	O
LAE	O	O
PAVLI	O	O
APO	O	O
stoli	O	O
ad	O	O
Graecam	O	O
veritatem	O	O
etc....	O	O
"
"	O	O
"
"	O	O
Texte	O	O
et	O	O
encadrement	O	O
comme	O	O
dans	O	O
l’édition	O	O
de	O	O
1521	B-DATE	B-DATE
".
"	O	O
A	O	O
la	O	O
fin:	O	O
ARGENTORATI	B-LOC	B-LOC
APVD(	O	O
Hulderichum	B-PER	O
Morhardum	I-PER	O
",
"	O	O
Mense	O	O
Aprili	O	O
Anno.	I-DATE	B-DATE
M.	I-DATE	O
D.	I-DATE	O
XXII.	I-DATE	B-DATE
REGNANTE	O	O
"IMPERATORE
"	O	O
CAES.	B-PER	O
CAROLO	I-PER	O
P.	I-PER	O
F.	I-PER	O
AVG.	I-PER	O
(Verso	O	O
"blanc.)
"	O	O
In-4°,	O	O
car.	O	O
rom.,	O	O
92	O	O
ff.	O	O
ch.,	O	O
titre	O	O
courant,	O	O
réclames,	O	O
init,	O	O
ornées	O	O
"et
"	O	O
à	O	O
fig.	O	O
Réédition	O	O
de	O	O
l’édition	O	O
de	O	O
1521	B-DATE	B-DATE
".
"	O	O
R100.459.	O	O
Prov.:	O	O
Don	O	B-PER
de	O	O
Fidelis	B-PER	B-PER
Butsch	I-PER	I-PER
fils	I-PER	I-PER
,	O	O
antiquaire	O	O
à	O	O
"Augs¬
"	B-LOC	O
bourg	I-LOC	B-PER
"Augs¬
"	B-LOC	O
bourg	I-LOC	B-PER
en	O	O
1871	B-DATE	O
.	O	O
De	O	O
nombreuses	O	O
annotations	O	O
mss.	O	O
à	O	O
la	O	O
marge	O	O
des	O	O
"pages
"	O	O
et	O	O
dans	O	O
le	O	O
"texte.
"	O	O
"1803
"	O	O
"
"	O	O
1159	O	O
"
"	O	O
"
"	O	O
PAULUS	B-PER	B-PER
III	I-PER	I-PER
".
"	O	O
[	O	O
Strasbourg	B-LOC	B-LOC
,	O	O
W.	B-PER	O
Rihell	I-PER	O
1541	B-DATE	B-DATE
"
"	O	O
"
"	O	O
CONSILI-VM	O	O
ADMODVM	O	O
PA-	O	O
TERNVM	O	O
PAVLI.	B-PER	O
III	I-PER	B-PER
.	O	O
"
"	O	O
"Ponti
"	O	O
ficis	O	O
"Romani
"	O	O
,	O	O
datum	O	O
Imperatori	O	O
in!	O	O
Belgis	B-LOC	O
,	O	O
per	O	O
"Cardinalem
"	O	O
foernesium!	O	O
Pontificis	O	O
nepotem,	O	O
pro!	O	O
Lutheranis.)	O	O
"Anno.
"	O	O
1540	B-DATE	B-DATE
.	O	O
Et	O	O
EVSEBI	O	O
PAMPHILI	O	O
EIVSDEM	O	O
consilii	O	O
pia	O	O
et	O	O
"sa¬
"	O	O
lalutaris	O	O
"explicatio.
"	O	O
"
"	O	O
(Verso	O	O
"blanc.)
"	O	O
A	O	O
la	O	O
fin:	O	O
IMPRESSVM	O	O
PER	O	O
IOHANNEM!Zelotem	B-PER	O
Nicopoli	I-PER	O
"
"	O	O
Pamphiliae	O	O
(—	O	O
Wendelin	B-PER	B-PER
Rihell	I-PER	O
".
"	O	O
In-80,	O	O
car,	O	O
rom.	O	O
et	O	O
ital,,	O	O
52	O	O
ff.	O	O
non	O	O
ch.	O	B-PER
dont	O	O
le	O	O
dernier	O	O
blanc,	O	O
"sign.
"	O	O
A-G,	O	O
tître	O	O
courant,	O	O
réclames,	O	O
init.	O	O
blanches	O	O
sur	O	O
fond	O	O
noir	O	O
M,	O	O
"H.
"	O	O
A	O	O
la	O	O
fin	O	O
avant	O	O
l’explicit:	O	O
Datum	O	O
Bethuliae	O	O
Iu-	O	O
deae	O	O
Anno	O	B-DATE
1541	B-DATE	I-DATE
".
"	O	O
Mense	O	O
"Martio.
"	O	O
Fol.	O	O
A	O	O
2a	O	O
:	O	O
"Epistola.
"	O	O
R	O	O
101.502.	O	O
Prov.:	O	O
Bibl.	O	O
Reuss	B-PER	B-PER
,	O	O
Strasbourg	B-LOC	B-LOC
12/XII	B-DATE	O
1888	I-DATE	O
".
"	O	O
Au	O	O
recto	O	O
du	O	O
f.	O	O
de	O	O
garde:	O	O
,unicum	O	O
praeter	O	O
hoc	O	O
exemplar	O	O
"exstat
"	O	O
Ienae	O	O
in	O	O
bibl.	O	O
univ.	O	B-PER
Ed.	O	I-PER
Reuss	B-PER	I-PER
".
"	O	O
"1804
"	O	O
"
"	O	O
"
"	O	O
"
"	O	O
A	O	O
la	O	O
fin:	O	O
ARGENTORATI	B-LOC	B-LOC
,	O	O
APVD	O	O
Hulderichum	B-PER	O
"Morhar¬
"	I-PER	O
dum	I-PER	O
Hulderichum	B-PER	O
"Morhar¬
"	I-PER	O
dum	I-PER	O
,	O	O
Mense	O	O
lanua-rio	B-DATE	O
Anno.	I-DATE	B-DATE
M.	I-DATE	O
D.	I-DATE	O
XXI.	I-DATE	B-DATE
REGNANTE	O	O
"IM¬
"	O	O
PERATORE!	O	O
CAES.	B-PER	O
CAROLO	I-PER	O
P.	I-PER	O
F.	I-PER	O
AvG.	I-PER	O
"
"	O	O
In-40,	O	O
car.	O	O
rom.,	O	O
XCIII	O	O
ff.	O	O
ch.,	O	O
titre	O	O
courant,	O	O
réclames,	O	O
init,	O	O
"ornées
"	O	O
et	O	O
à	O	O
fig.;	O	O
tître	O	O
encadré.	O	O
(HRB	O	O
Planche	O	O
XXI	O	B-DATE
n°	O	O
"1.)
"	O	O
Au	O	O
verso	O	O
du	O	O
titre:	O	O
Index	O	O
Quatuordecim	O	O
Epistolarum!	O	O
"Pauli.
"	O	O
*R100.460.	O	O
Prov.	O	O
:	O	O
Albert	B-PER	B-PER
Cohn	I-PER	I-PER
,	O	O
Berlin	B-LOC	B-PER
4/V	B-DATE	O
1885	I-DATE	O
;	O	O
4	O	O
M.	I-DATE	O
"De
"	O	O
1802	B-DATE	O
"
"	O	O
nombreuses	O	O
annotations	O	O
mss,	O	O
à	O	O
la	O	O
marge	O	O
des	O	O
"pages.
"	O	O
"
"	O	O
PAULUS	B-PER	B-PER
Apostolus	I-PER	O
"
"	O	O
Strasbourg	B-LOC	B-LOC
,	O	O
H.	B-PER	O
Morhard	I-PER	O
1522	B-DATE	B-DATE
"
"	O	O
EPISTO]	O	O
LAE	O	O
PAVLI	O	O
APO	O	O
stoli	O	O
ad	O	O
Graecam	O	O
veritatem	O	O
etc....	O	O
"
"	O	O
"
"	O	O
Texte	O	O
et	O	O
encadrement	O	O
comme	O	O
dans	O	O
l’édition	O	O
de	O	O
1521	B-DATE	B-DATE
".
"	O	O
A	O	O
la	O	O
fin:	O	O
ARGENTORATI	B-LOC	B-LOC
APVD(	O	O
Hulderichum	B-PER	O
Morhardum	I-PER	O
",
"	O	O
Mense	O	O
Aprili	O	O
Anno.	O	B-DATE
M.	B-DATE	O
D.	I-DATE	O
XXII.	I-DATE	B-DATE
REGNANTE	O	O
"IMPERATORE
"	O	O
CAES.	B-PER	O
CAROLO	I-PER	O
P.	I-PER	O
F.	I-PER	O
AVG.	I-PER	O
(Verso	O	O
"blanc.)
"	O	O
In-4°,	O	O
car.	O	O
rom.,	O	O
92	O	O
ff.	O	O
ch.,	O	O
titre	O	O
courant,	O	O
réclames,	O	O
init,	O	O
ornées	O	O
"et
"	O	O
à	O	O
fig.	O	O
Réédition	O	O
de	O	O
l’édition	O	O
de	O	O
1521	B-DATE	B-DATE
".
"	O	O
R100.459.	O	O
Prov.:	O	O
Don	O	B-PER
de	O	O
Fidelis	B-PER	B-PER
Butsch	I-PER	I-PER
fils	I-PER	I-PER
,	O	O
antiquaire	O	O
à	O	O
"Augs¬
"	B-LOC	O
bourg	I-LOC	B-PER
"Augs¬
"	B-LOC	O
bourg	I-LOC	B-PER
en	O	O
1871	B-DATE	O
.	O	O
De	O	O
nombreuses	O	O
annotations	O	O
mss.	O	O
à	O	O
la	O	O
marge	O	O
des	O	O
"pages
"	O	O
et	O	O
dans	O	O
le	O	O
"texte.
"	O	O
"1803
"	O	O
"
"	O	O
"
"	O	O
"
"	O	O
PAULUS	B-PER	B-PER
III	I-PER	I-PER
".
"	O	O
[	O	O
Strasbourg	B-LOC	B-LOC
,	O	O
W.	B-PER	O
Rihell	I-PER	O
1541	B-DATE	B-DATE
"
"	O	O
"
"	O	O
CONSILI-VM	O	O
ADMODVM	O	O
PA-	O	O
TERNVM	O	O
PAVLI.	B-PER	O
III	I-PER	B-PER
.	O	O
"
"	O	O
"Ponti
"	O	O
ficis	O	O
"Romani
"	O	O
,	O	O
datum	O	O
Imperatori	O	O
in!	O	O
Belgis	B-LOC	O
,	O	O
per	O	O
"Cardinalem
"	O	O
foernesium!	O	O
Pontificis	O	O
nepotem,	O	O
pro!	O	O
Lutheranis.)	O	O
"Anno.
"	O	O
1540	B-DATE	B-DATE
.	O	O
Et	O	O
EVSEBI	O	O
PAMPHILI	O	O
EIVSDEM	O	O
consilii	O	O
pia	O	O
et	O	O
"sa¬
"	O	O
lalutaris	O	O
"explicatio.
"	O	O
"
"	O	O
(Verso	O	O
"blanc.)
"	O	O
A	O	O
la	O	O
fin:	O	O
IMPRESSVM	O	O
PER	O	O
IOHANNEM!Zelotem	B-PER	O
Nicopoli	I-PER	O
"
"	O	O
Pamphiliae	O	O
(—	O	O
Wendelin	B-PER	B-PER
Rihell	I-PER	O
".
"	O	O
In-80,	O	O
car,	O	O
rom.	O	O
et	O	O
ital,,	O	O
52	O	O
ff.	O	O
non	O	O
ch.	O	B-PER
dont	O	O
le	O	O
dernier	O	O
blanc,	O	O
"sign.
"	O	O
A-G,	O	O
tître	O	O
courant,	O	O
réclames,	O	O
init.	O	O
blanches	O	O
sur	O	O
fond	O	O
noir	O	O
M,	O	O
"H.
"	O	O
A	O	O
la	O	O
fin	O	O
avant	O	O
l’explicit:	O	O
Datum	O	O
Bethuliae	O	O
Iu-	O	O
deae	O	O
Anno	O	B-DATE
1541	B-DATE	I-DATE
".
"	O	O
Mense	O	O
"Martio.
"	O	O
Fol.	O	O
A	O	O
2a	O	O
:	O	O
"Epistola.
"	O	O
R	O	O
101.502.	O	O
Prov.:	O	O
Bibl.	O	O
Reuss	B-PER	B-PER
,	O	O
Strasbourg	B-LOC	B-LOC
12/XII	B-DATE	O
1888	I-DATE	O
".
"	O	O
Au	O	O
recto	O	O
du	O	O
f.	O	O
de	O	O
garde:	O	O
,unicum	O	O
praeter	O	O
hoc	O	O
exemplar	O	O
"exstat
"	O	O
Ienae	O	O
in	O	O
bibl.	O	O
univ.	O	B-PER
Ed.	O	I-PER
Reuss	B-PER	I-PER
".
"	O	O
"1804
"	O	O
"
"	O	O
"
"	O	O
bildern	O	O
und	O	O
gesang...	O	O
—	O	O
[	O	O
Strasbourg	B-LOC	B-LOC
,	O	O
W.	B-PER	O
Köpfel	I-PER	B-PER
]	O	O
1525	B-DATE	B-DATE
",
"	O	O
"in-40.
"	O	O
Stupperich,	O	O
p.	O	O
46,	O	O
n°	O	O
8	O	O
a:	O	O
B	O	O
U	O	O
Marbourg	B-LOC	B-PER
,	O	O
manque	O	O
chez	O	O
Mentz	B-PER	B-PER
".
"	O	O
"1162
"	O	O
"
"	O	O
BUCER,	B-PER	O
Martin	I-PER	B-PER
"
"	O	O
(Interim)	O	O
:	O	O
Welcher	O	O
Maszen	O	O
das	O	O
Interim	O	O
"den
"	O	O
christlichen	O	O
Ständen	O	O
Augsburg	B-LOC	O
.	O	O
Confession	O	O
ist	O	O
"fürgeben
"	O	O
und	O	O
"auferlegt.
"	O	O
—	O	O
Strasbourg	B-LOC	B-LOC
1548	B-DATE	B-DATE
".
"	O	O
"
"	O	O
Stupperich,	O	O
n°	O	O
98;	O	O
Bibl.	O	O
S.	O	O
Guillaume	O	B-PER
Strasbourg	B-LOC	B-LOC
(mais	O	O
"en
"	O	O
"manuscrit).
"	O	O
"1163
"	O	O
"
"	O	O
BUCER,	B-PER	O
Martin	I-PER	B-PER
(Job)	O	O
:	O	O
Commentaria	O	O
in	O	O
librum	O	O
Job	B-PER	O
.	O	O
"—
"	O	O
Strasbourg	B-LOC	B-LOC
1528	B-DATE	B-DATE
,	O	O
"in-fol.
"	O	O
"
"	O	O
Mentz,	O	O
n°	O	O
22;	O	O
Stupperich,	O	O
n°	O	O
"23.
"	O	O
"1164
"	O	O
"
"	O	O
BUCER,	B-PER	O
Martin	I-PER	B-PER
"
"	O	O
(Juifs)	O	O
:	O	O
Von	O	B-PER
den	O	O
juden	O	O
Ob	O	O
und	O	O
wie	O	O
die	O	O
"under
"	O	O
den	O	O
Christen	O	O
zu	O	O
halten	O	O
"seind...
"	O	O
—	O	O
Strasbourg	B-LOC	B-LOC
,	O	O
Th.	B-PER	B-PER
Berger	I-PER	I-PER
"
"	O	O
1562	B-DATE	B-DATE
,	O	O
"in-80.
"	O	O
"
"	O	O
Schottenloher	O	B-PER
38.356	O	O
f;	O	O
Mentz,	O	O
n°	O	O
43	O	O
c;	O	O
Stupperich,	O	O
n°	O	O
63	O	O
"c.
"	O	O
Bibl.	O	O
Centrale	O	O
Zurich	B-LOC	O
".
"	O	O
"1165
"	O	O
"
"	O	O
"
"	O	O
(	O	O
BUCER,	B-PER	O
Martin	I-PER	B-PER
)	O	O
"
"	O	O
(Karsthans)	O	O
:	O	O
Gesprechbiechlin	O	O
"neüw
"	O	O
Karsthans.	O	O
Zu	O	O
dem	O	O
"Leser...
"	O	O
(6	O	O
vers).	O	O
A	O	O
la	O	O
fin	O	O
:	O	O
"Hie
"	O	O
endet	O	O
sich	O	O
der	O	O
Karsthans	O	B-PER
und	O	O
volgen	O	O
hernach	O	O
"dreyssig
"	O	O
artickel,	O	O
so	O	O
Juncker	B-PER	O
Helferich	I-PER	B-PER
,	O	O
Reyter	B-PER	O
Heintz	I-PER	B-PER
,	O	O
"und
"	O	O
Karsthans,	O	O
mit	O	O
sampt	O	O
irem	O	O
anhang,	O	O
hart	O	O
und	O	O
vest	O	O
"zu
"	O	O
halten	O	O
geschworen	O	O
haben.	O	O
(Suivent	O	O
les	O	O
30	O	O
articles).	O	O
"—
"	O	O
[	O	O
Strasbourg	B-LOC	B-LOC
,	O	O
Mathias	B-PER	B-PER
Schürer	I-PER	I-PER
1521	B-DATE	B-DATE
),	O	O
"in-80.
"	O	O
"
"	O	O
Lehmann	O	O
:	O	O
Bucers	O	O
Karsthans.	O	O
[Neudrucke	O	O
des	O	O
XVI.	O	O
u.	O	O
"XVII.
"	O	O
Jhd.,	O	O
fasc.	O	O
282-284l,	O	O
Ln--58	O	O
p.	O	O
;	O	O
Köhler	O	O
dans	O	O
Zeitschr.	O	O
"f.
"	O	O
deutsche	O	O
Philologie	O	O
Bd.	O	O
30	O	O
(1898)	O	O
prend	O	O
Hutten	O	B-PER
"comme
"	O	O
"auteurl.
"	O	O
"1165a
"	O	O
"
"	O	O
BUCER,	B-PER	O
Martin	I-PER	B-PER
"
"	O	O
(Kirchengüter)	O	O
:	O	O
Von	O	B-PER
Kirchen	O	I-PER
guetern.	O	O
"Wes
"	O	O
deren	O	O
besitz	O	O
und	O	O
eigenthum	O	O
seie...	O	O
Auch	O	O
etwas	O	O
"vom
"	O	O
newen	O	O
Dialogo,	O	O
jüngst	O	O
wider	O	O
die	O	O
Protestierenden	O	O
"auss¬
"	O	O
gangen.	O	O
Chunrath	B-PER	O
Trew	I-PER	B-PER
vom	O	I-PER
Fridesleven	B-LOC	O
.	O	O
M.D.XL.	B-DATE	O
"
"	O	O
"—
"	O	O
(	O	O
Strasbourg	B-LOC	B-LOC
,	O	O
Wendelin	B-PER	B-PER
Rihel	I-PER	I-PER
(?)]	O	O
1540	B-DATE	B-DATE
,	O	O
"in-4°.
"	O	O
"
"	O	O
"
"	O	O
"79
"	O	O
"
"	O	O
"
"	O	O
bildern	O	O
und	O	O
gesang...	O	O
—	O	O
[	O	O
Strasbourg	B-LOC	B-LOC
,	O	O
W.	B-PER	O
Köpfel	I-PER	B-PER
]	O	O
1525	B-DATE	B-DATE
",
"	O	O
"in-40.
"	O	O
Stupperich,	O	O
p.	O	O
46,	O	O
n°	O	O
8	O	O
a:	O	O
B	O	O
U	O	O
Marbourg	B-LOC	B-PER
,	O	O
manque	O	O
chez	O	O
Mentz	B-PER	B-PER
".
"	O	O
"1162
"	O	O
"
"	O	O
BUCER,	B-PER	O
Martin	I-PER	B-PER
"
"	O	O
(Interim)	O	O
:	O	O
Welcher	O	O
Maszen	O	O
das	O	O
Interim	O	O
"den
"	O	O
christlichen	O	O
Ständen	O	O
Augsburg	B-LOC	O
.	O	O
Confession	O	O
ist	O	O
"fürgeben
"	O	O
und	O	O
"auferlegt.
"	O	O
—	O	O
Strasbourg	B-LOC	B-LOC
1548	B-DATE	B-DATE
".
"	O	O
"
"	O	O
Stupperich,	O	O
n°	O	O
98;	O	O
Bibl.	O	O
S.	O	O
Guillaume	O	B-PER
Strasbourg	B-LOC	B-LOC
(mais	O	O
"en
"	O	O
"manuscrit).
"	O	O
"1163
"	O	O
"
"	O	O
BUCER,	B-PER	O
Martin	I-PER	B-PER
(Job)	O	O
:	O	O
Commentaria	O	O
in	O	O
librum	O	O
Job	B-PER	O
.	O	O
"—
"	O	O
Strasbourg	B-LOC	B-LOC
1528	B-DATE	B-DATE
,	O	O
"in-fol.
"	O	O
"
"	O	O
Mentz,	O	O
n°	O	O
22;	O	O
Stupperich,	O	O
n°	O	O
"23.
"	O	O
"1164
"	O	O
"
"	O	O
BUCER,	B-PER	O
Martin	I-PER	B-PER
"
"	O	O
(Juifs)	O	O
:	O	O
Von	O	B-PER
den	O	O
juden	O	O
Ob	O	O
und	O	O
wie	O	O
die	O	O
"under
"	O	O
den	O	O
Christen	O	O
zu	O	O
halten	O	O
"seind...
"	O	O
—	O	O
Strasbourg	B-LOC	B-LOC
,	O	O
Th.	B-PER	B-PER
Berger	I-PER	I-PER
"
"	O	O
1562	B-DATE	B-DATE
,	O	O
"in-80.
"	O	O
"
"	O	O
Schottenloher	O	B-PER
38.356	O	O
f;	O	O
Mentz,	O	O
n°	O	O
43	O	O
c;	O	O
Stupperich,	O	O
n°	O	O
63	O	O
"c.
"	O	O
Bibl.	O	O
Centrale	O	O
Zurich	B-LOC	O
".
"	O	O
"1165
"	O	O
"
"	O	O
"
"	O	O
(	O	O
BUCER,	B-PER	O
Martin	I-PER	B-PER
)	O	O
"
"	O	O
(Karsthans)	O	O
:	O	O
Gesprechbiechlin	O	O
"neüw
"	O	O
Karsthans.	O	O
Zu	O	O
dem	O	O
"Leser...
"	O	O
(6	O	O
vers).	O	O
A	O	O
la	O	O
fin	O	O
:	O	O
"Hie
"	O	O
endet	O	O
sich	O	O
der	O	O
Karsthans	O	B-PER
und	O	O
volgen	O	O
hernach	O	O
"dreyssig
"	O	O
artickel,	O	O
so	O	O
Juncker	B-PER	O
Helferich	I-PER	B-PER
,	O	O
Reyter	B-PER	O
Heintz	I-PER	B-PER
,	O	O
"und
"	O	O
Karsthans,	O	O
mit	O	O
sampt	O	O
irem	O	O
anhang,	O	O
hart	O	O
und	O	O
vest	O	O
"zu
"	O	O
halten	O	O
geschworen	O	O
haben.	O	O
(Suivent	O	O
les	O	O
30	O	O
articles).	O	O
"—
"	O	O
[	O	O
Strasbourg	B-LOC	B-LOC
,	O	O
Mathias	B-PER	B-PER
Schürer	I-PER	I-PER
1521	B-DATE	B-DATE
),	O	O
"in-80.
"	O	O
"
"	O	O
Lehmann	O	O
:	O	O
Bucers	O	O
Karsthans.	O	O
[Neudrucke	O	O
des	O	O
XVI.	O	O
u.	O	O
"XVII.
"	O	O
Jhd.,	O	O
fasc.	O	O
282-284l,	O	O
Ln--58	O	O
p.	O	O
;	O	O
Köhler	O	O
dans	O	O
Zeitschr.	O	O
"f.
"	O	O
deutsche	O	O
Philologie	O	O
Bd.	O	O
30	O	O
(1898)	O	O
prend	O	O
Hutten	O	B-PER
"comme
"	O	O
"auteurl.
"	O	O
"1165a
"	O	O
"
"	O	O
BUCER,	B-PER	O
Martin	I-PER	B-PER
"
"	O	O
(Kirchengüter)	O	O
:	O	O
Von	O	B-PER
Kirchen	O	I-PER
guetern.	O	O
"Wes
"	O	O
deren	O	O
besitz	O	O
und	O	O
eigenthum	O	O
seie...	O	O
Auch	O	O
etwas	O	O
"vom
"	O	O
newen	O	O
Dialogo,	O	O
jüngst	O	O
wider	O	O
die	O	O
Protestierenden	O	O
"auss¬
"	O	O
gangen.	O	O
Chunrath	B-PER	O
Trew	I-PER	B-PER
vom	O	I-PER
Fridesleven	B-LOC	O
.	O	O
M.D.XL.	B-DATE	O
"
"	O	O
"—
"	O	O
(	O	O
Strasbourg	B-LOC	B-LOC
,	O	O
Wendelin	B-PER	B-PER
Rihel	I-PER	I-PER
(?)]	O	O
1540	B-DATE	B-DATE
,	O	O
"in-4°.
"	O	O
"
"	O	O
"
"	O	O
"
"	O	O
"606
"	O	O
"
"	O	O
80,	O	O
Kursiv,	O	O
8	O	O
